Company,Company response to consumer,Complaint ID,Consumer consent provided?,Consumer disputed?,Date Received,Date Submitted,Issue,Product,State,Sub-issue,Sub-product,Submitted via,Timely response?,ZIP code,Bottom of Gauge,complaints,Top of Gauge
Cumulus Financial,Closed with monetary relief,1015156,N/A,No,09-09-2014,04-09-2014,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,75180,0,1,1
Cumulus Financial,Closed with monetary relief,1069851,N/A,No,21-10-2014,14-10-2014,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,75098,0,1,1
Cumulus Financial,Closed with monetary relief,1150883,N/A,No,12-12-2014,10-12-2014,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,77379,0,1,1
Cumulus Financial,Closed with monetary relief,1231390,N/A,No,09-02-2015,09-02-2015,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,781XX,0,1,1
Cumulus Financial,Closed with monetary relief,1296090,N/A,No,24-03-2015,23-03-2015,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,77026,0,1,1
Cumulus Financial,Closed with monetary relief,1391332,N/A,No,27-05-2015,26-05-2015,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,78233,0,1,1
Cumulus Financial,Closed with monetary relief,2019459,N/A,No,20-07-2016,19-07-2016,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,77479,0,1,1
Cumulus Financial,Closed with monetary relief,2167430,N/A,No,21-10-2016,19-10-2016,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,77095,0,1,1
Cumulus Financial,Closed with monetary relief,2284014,N/A,No,11-01-2017,10-01-2017,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,76112,0,1,1
Cumulus Financial,Closed with monetary relief,2283930,N/A,No,11-01-2017,10-01-2017,Problems caused by my funds being low,Bank account or service,TX,Unknown,Checking account,Referral,Yes,770XX,0,1,1
Cumulus Financial,Closed with monetary relief,912349,N/A,No,30-06-2014,26-06-2014,Using a debit or ATM card,Bank account or service,TX,Unknown,Checking account,Referral,Yes,78664,0,1,1
Cumulus Financial,Closed with monetary relief,1216367,N/A,No,02-02-2015,29-01-2015,Using a debit or ATM card,Bank account or service,TX,Unknown,Checking account,Referral,Yes,75022,0,1,1
Cumulus Financial,Closed with monetary relief,1781374,N/A,No,10-02-2016,10-02-2016,Using a debit or ATM card,Bank account or service,TX,Unknown,Checking account,Referral,Yes,77449,0,1,1
Cumulus Financial,Closed with monetary relief,658349,N/A,No,08-01-2014,07-01-2014,Deposits and withdrawals,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,77083,0,1,1
Cumulus Financial,Closed with monetary relief,1539479,N/A,No,09-09-2015,27-08-2015,Deposits and withdrawals,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,76063,0,1,1
Cumulus Financial,Closed with monetary relief,1802024,N/A,No,26-02-2016,24-02-2016,Deposits and withdrawals,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,78729,0,1,1
Cumulus Financial,Closed with monetary relief,1995630,N/A,No,05-07-2016,01-07-2016,Deposits and withdrawals,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,75042,0,1,1
Cumulus Financial,Closed with monetary relief,2003660,N/A,No,11-07-2016,08-07-2016,Deposits and withdrawals,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,75248,0,1,1
Cumulus Financial,Closed with monetary relief,2223288,N/A,No,28-11-2016,25-11-2016,Deposits and withdrawals,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,75154,0,1,1
Cumulus Financial,Closed with monetary relief,2255722,N/A,No,19-12-2016,19-12-2016,Deposits and withdrawals,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,75013,0,1,1
Cumulus Financial,Closed with monetary relief,2387175,N/A,No,15-03-2017,14-03-2017,Deposits and withdrawals,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,78539,0,1,1
Cumulus Financial,Closed with monetary relief,2030427,N/A,No,28-07-2016,26-07-2016,Problems caused by my funds being low,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,76180,0,1,1
Cumulus Financial,Closed with monetary relief,2197611,N/A,No,09-11-2016,08-11-2016,Problems caused by my funds being low,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,75287,0,1,1
Cumulus Financial,Closed with monetary relief,2242951,N/A,No,12-12-2016,09-12-2016,Problems caused by my funds being low,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,76180,0,1,1
Cumulus Financial,Closed with monetary relief,2256098,N/A,No,19-12-2016,19-12-2016,Using a debit or ATM card,Bank account or service,TX,Unknown,Other bank product/service,Referral,Yes,77584,0,1,1
Cumulus Financial,Closed with monetary relief,164489,N/A,No,02-10-2012,01-10-2012,Deposits and withdrawals,Bank account or service,TX,Unknown,Savings account,Referral,Yes,773XX,0,1,1
Cumulus Financial,Closed with monetary relief,561279,N/A,No,17-10-2013,17-10-2013,Deposits and withdrawals,Bank account or service,TX,Unknown,Savings account,Referral,Yes,78660,0,1,1
Cumulus Financial,Closed with monetary relief,2289524,N/A,No,17-01-2017,13-01-2017,Deposits and withdrawals,Bank account or service,TX,Unknown,Savings account,Referral,Yes,77006,0,1,1
Cumulus Financial,Closed with monetary relief,97665,N/A,No,14-06-2012,08-06-2012,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30362,0,1,1
Cumulus Financial,Closed with monetary relief,215346,N/A,No,26-12-2012,21-12-2012,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30102,0,1,1
Cumulus Financial,Closed with monetary relief,234833,N/A,No,18-01-2013,16-01-2013,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30076,0,1,1
Cumulus Financial,Closed with monetary relief,343810,N/A,No,07-03-2013,06-03-2013,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30338,0,1,1
Cumulus Financial,Closed with monetary relief,343493,N/A,No,07-03-2013,06-03-2013,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,317XX,0,1,1
Cumulus Financial,Closed with monetary relief,375455,N/A,No,05-04-2013,05-04-2013,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,31313,0,1,1
Cumulus Financial,Closed with monetary relief,380015,N/A,No,11-04-2013,11-04-2013,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30345,0,1,1
Cumulus Financial,Closed with monetary relief,549590,N/A,No,02-10-2013,01-10-2013,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30318,0,1,1
Cumulus Financial,Closed with monetary relief,598345,N/A,No,18-11-2013,14-11-2013,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,31904,0,1,1
Cumulus Financial,Closed with monetary relief,640048,N/A,No,03-01-2014,20-12-2013,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,302XX,0,1,1
Cumulus Financial,Closed with monetary relief,1779887,N/A,No,10-02-2016,09-02-2016,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30253,0,1,1
Cumulus Financial,Closed with monetary relief,2082797,N/A,No,30-08-2016,26-08-2016,Deposits and withdrawals,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30294,0,1,1
Cumulus Financial,Closed with monetary relief,1123,N/A,No,23-05-2012,23-05-2012,Problems caused by my funds being low,Bank account or service,GA,Unknown,Checking account,Referral,Yes,303XX,0,1,1
Cumulus Financial,Closed with monetary relief,91633,N/A,No,13-06-2012,01-06-2012,Problems caused by my funds being low,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30310,0,1,1
Cumulus Financial,Closed with monetary relief,100447,N/A,No,20-06-2012,13-06-2012,Problems caused by my funds being low,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30168,0,1,1
Cumulus Financial,Closed with monetary relief,112418,N/A,No,09-07-2012,06-07-2012,Problems caused by my funds being low,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30102,0,1,1
Cumulus Financial,Closed with monetary relief,1048541,N/A,No,03-10-2014,29-09-2014,Problems caused by my funds being low,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30082,0,1,1
Cumulus Financial,Closed with monetary relief,1240207,N/A,No,18-02-2015,12-02-2015,Problems caused by my funds being low,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30040,0,1,1
Cumulus Financial,Closed with monetary relief,1773402,N/A,No,09-02-2016,04-02-2016,Problems caused by my funds being low,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30339,0,1,1
Cumulus Financial,Closed with monetary relief,1960361,N/A,No,10-06-2016,08-06-2016,Problems caused by my funds being low,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30016,0,1,1
Cumulus Financial,Closed with monetary relief,93840,N/A,No,06-06-2012,04-06-2012,Using a debit or ATM card,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30032,0,1,1
Cumulus Financial,Closed with monetary relief,110527,N/A,No,05-07-2012,29-06-2012,Using a debit or ATM card,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30328,0,1,1
Cumulus Financial,Closed with monetary relief,149113,N/A,No,12-09-2012,10-09-2012,Using a debit or ATM card,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30030,0,1,1
Cumulus Financial,Closed with monetary relief,863263,N/A,No,23-05-2014,21-05-2014,Using a debit or ATM card,Bank account or service,GA,Unknown,Checking account,Referral,Yes,30518,0,1,1
Cumulus Financial,Closed with monetary relief,1204182,N/A,No,27-01-2015,22-01-2015,Deposits and withdrawals,Bank account or service,GA,Unknown,Other bank product/service,Referral,Yes,30233,0,1,1
Cumulus Financial,Closed with monetary relief,2126191,N/A,No,26-09-2016,22-09-2016,Deposits and withdrawals,Bank account or service,GA,Unknown,Other bank product/service,Referral,Yes,30135,0,1,1
Cumulus Financial,Closed with monetary relief,1735983,N/A,No,11-01-2016,11-01-2016,Deposits and withdrawals,Bank account or service,GA,Unknown,Savings account,Referral,Yes,30004,0,1,1
Cumulus Financial,Closed with monetary relief,1522244,N/A,No,19-08-2015,17-08-2015,Deposits and withdrawals,Bank account or service,FL,Unknown,(CD) Certificate of deposit,Referral,Yes,33484,0,1,1
Cumulus Financial,Closed with monetary relief,80761,N/A,No,24-05-2012,17-05-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,334XX,0,1,1
Cumulus Financial,Closed with monetary relief,85610,N/A,No,01-06-2012,20-05-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,32244,0,1,1
Cumulus Financial,Closed with monetary relief,101724,N/A,No,20-06-2012,14-06-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33025,0,1,1
Cumulus Financial,Closed with monetary relief,139191,N/A,No,23-08-2012,21-08-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,32703,0,1,1
Cumulus Financial,Closed with monetary relief,168766,N/A,No,11-10-2012,10-10-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,32703,0,1,1
Cumulus Financial,Closed with monetary relief,168315,N/A,No,12-10-2012,10-10-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,34758,0,1,1
Cumulus Financial,Closed with monetary relief,173924,N/A,No,19-10-2012,18-10-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33811,0,1,1
Cumulus Financial,Closed with monetary relief,182423,N/A,No,06-11-2012,31-10-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,32822,0,1,1
Cumulus Financial,Closed with monetary relief,197667,N/A,No,27-11-2012,27-11-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33573,0,1,1
Cumulus Financial,Closed with monetary relief,203412,N/A,No,06-12-2012,04-12-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33196,0,1,1
Cumulus Financial,Closed with monetary relief,216683,N/A,No,26-12-2012,22-12-2012,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,338XX,0,1,1
Cumulus Financial,Closed with monetary relief,231911,N/A,No,15-01-2013,15-01-2013,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,32789,0,1,1
Cumulus Financial,Closed with monetary relief,503148,N/A,No,27-08-2013,23-08-2013,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33083,0,1,1
Cumulus Financial,Closed with monetary relief,525773,N/A,No,16-09-2013,12-09-2013,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,32405,0,1,1
Cumulus Financial,Closed with monetary relief,553995,N/A,No,08-10-2013,07-10-2013,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,344XX,0,1,1
Cumulus Financial,Closed with monetary relief,622898,N/A,No,09-12-2013,05-12-2013,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,337XX,0,1,1
Cumulus Financial,Closed with monetary relief,751761,N/A,No,11-03-2014,10-03-2014,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33055,0,1,1
Cumulus Financial,Closed with monetary relief,765135,N/A,No,26-03-2014,19-03-2014,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,341XX,0,1,1
Cumulus Financial,Closed with monetary relief,974051,N/A,No,11-08-2014,07-08-2014,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33034,0,1,1
Cumulus Financial,Closed with monetary relief,1003650,N/A,No,02-09-2014,27-08-2014,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,330XX,0,1,1
Cumulus Financial,Closed with monetary relief,1174322,N/A,No,31-12-2014,30-12-2014,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33484,0,1,1
Cumulus Financial,Closed with monetary relief,1192923,N/A,No,16-01-2015,14-01-2015,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33021,0,1,1
Cumulus Financial,Closed with monetary relief,1209703,N/A,No,27-01-2015,26-01-2015,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,330XX,0,1,1
Cumulus Financial,Closed with monetary relief,1491419,N/A,No,30-07-2015,28-07-2015,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33063,0,1,1
Cumulus Financial,Closed with monetary relief,1548267,N/A,No,04-09-2015,02-09-2015,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,339XX,0,1,1
Cumulus Financial,Closed with monetary relief,1580162,N/A,No,30-09-2015,25-09-2015,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,32809,0,1,1
Cumulus Financial,Closed with monetary relief,1795941,N/A,No,22-02-2016,19-02-2016,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33021,0,1,1
Cumulus Financial,Closed with monetary relief,1835090,N/A,No,17-03-2016,16-03-2016,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,32773,0,1,1
Cumulus Financial,Closed with monetary relief,1839074,N/A,No,22-03-2016,18-03-2016,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33756,0,1,1
Cumulus Financial,Closed with monetary relief,1886647,N/A,No,21-04-2016,19-04-2016,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33029,0,1,1
Cumulus Financial,Closed with monetary relief,2012970,N/A,No,18-07-2016,14-07-2016,Deposits and withdrawals,Bank account or service,FL,Unknown,Checking account,Referral,Yes,33160,0,1,1
