Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
9153,OF-2023-114258,36474664,28-04-2025,03-05-2025,Second Class,EM-13825,TEC-PH-10003012,492.768,4,0.2,55.4364
9154,OF-2023-157196,46200405,28-04-2025,02-05-2025,Standard Class,AA-10645,OFF-PA-10003172,12.96,2,0,6.2208
9155,OF-2023-102925,22509711,28-04-2025,03-05-2025,Second Class,CD-12280,OFF-BI-10002735,164.688,6,0.2,55.5822
9156,OF-2023-102925,86373181,28-04-2025,03-05-2025,Second Class,CD-12280,FUR-TA-10003469,166.5,2,0.4,-66.6
9157,OF-2023-102925,6392017,28-04-2025,03-05-2025,Second Class,CD-12280,OFF-PA-10001870,12.96,2,0,6.2208
9158,OF-2023-102925,46178484,28-04-2025,03-05-2025,Second Class,CD-12280,OFF-PA-10004071,110.96,2,0,53.2608
9159,OF-2023-102925,97954471,28-04-2025,03-05-2025,Second Class,CD-12280,TEC-PH-10001448,99.98,2,0,3.9992
9160,OF-2023-102925,10414484,28-04-2025,03-05-2025,Second Class,CD-12280,OFF-BI-10002706,11.424,1,0.2,3.7128
9161,OF-2023-102925,37899850,28-04-2025,03-05-2025,Second Class,CD-12280,FUR-CH-10004875,128.124,2,0.1,24.2012
9162,OF-2023-102925,49273884,28-04-2025,03-05-2025,Second Class,CD-12280,FUR-FU-10004245,101.4,5,0,38.532
9163,OF-2023-118213,97182034,28-04-2025,30-04-2025,First Class,AB-10060,OFF-PA-10002615,4.41,1,0,2.0286
9164,OF-2023-118213,62267392,28-04-2025,30-04-2025,First Class,AB-10060,OFF-PA-10000565,167.94,3,0,82.2906
9165,OF-2023-118213,49941331,28-04-2025,30-04-2025,First Class,AB-10060,OFF-PA-10003673,67.8,10,0,31.188
9166,ON-2023-109484,45270768,29-04-2025,05-05-2025,Standard Class,RB-19705,OFF-BI-10004738,5.682,1,0.7,-3.788
9167,OF-2023-107720,13766374,29-04-2025,06-05-2025,Standard Class,VM-21685,OFF-ST-10001414,46.26,3,0,12.0276
9168,OF-2023-154816,3727016,29-04-2025,03-05-2025,Standard Class,VB-21745,OFF-PA-10003845,5.78,1,0,2.8322
9169,OF-2023-100013,90663638,29-04-2025,04-05-2025,Standard Class,ZC-21910,OFF-EN-10001219,15.28,2,0,7.4872
9170,OF-2023-100013,14308889,29-04-2025,04-05-2025,Standard Class,ZC-21910,FUR-FU-10001424,8.73,1,0,2.9682
9171,OF-2023-100013,95541808,29-04-2025,04-05-2025,Standard Class,ZC-21910,OFF-AR-10001022,5.68,2,0,1.7608
9172,OF-2023-167941,20517550,29-04-2025,02-05-2025,Second Class,JF-15565,OFF-AP-10002118,499.584,3,0.2,43.7136
9173,OF-2023-167941,10951724,29-04-2025,02-05-2025,Second Class,JF-15565,OFF-PA-10001800,31.104,6,0.2,10.8864
9174,OF-2023-167941,19719501,29-04-2025,02-05-2025,Second Class,JF-15565,OFF-BI-10002827,13.272,8,0.7,-10.6176
9175,OF-2023-167941,34539286,29-04-2025,02-05-2025,Second Class,JF-15565,FUR-FU-10004671,28.272,2,0.2,6.3612
9176,OF-2023-167941,44802756,29-04-2025,02-05-2025,Second Class,JF-15565,OFF-ST-10000736,259.136,4,0.2,-51.8272
9177,OF-2023-125290,4938619,29-04-2025,03-05-2025,Second Class,CC-12430,OFF-AR-10001216,13.9,5,0,3.614
9178,OF-2023-125290,67733918,29-04-2025,03-05-2025,Second Class,CC-12430,OFF-PA-10003127,26.38,1,0,12.1348
9179,OF-2023-154109,55718418,29-04-2025,04-05-2025,Standard Class,ML-17410,FUR-CH-10003774,127.372,2,0.3,-30.9332
9180,OF-2023-154109,72008876,29-04-2025,04-05-2025,Standard Class,ML-17410,OFF-PA-10000157,47.952,3,0.2,16.1838
9181,ON-2023-153948,73076899,29-04-2025,29-04-2025,Same Day,FM-14290,OFF-PA-10000157,59.94,3,0,28.1718
9182,ON-2023-153948,51422529,29-04-2025,29-04-2025,Same Day,FM-14290,OFF-PA-10002764,45.36,4,0,22.2264
9183,ON-2023-153948,8122904,29-04-2025,29-04-2025,Same Day,FM-14290,OFF-PA-10000143,26.4,5,0,12.672
9184,ON-2023-153948,78819940,29-04-2025,29-04-2025,Same Day,FM-14290,OFF-LA-10000414,41.4,4,0,19.872
9185,ON-2023-153948,12201278,29-04-2025,29-04-2025,Same Day,FM-14290,TEC-AC-10003441,16.95,1,0,1.017
9186,OF-2023-144596,76228499,29-04-2025,03-05-2025,Standard Class,CD-11980,OFF-PA-10003302,318.96,9,0,149.9112
9187,OF-2023-107174,58356480,29-04-2025,06-05-2025,Standard Class,AB-10060,FUR-TA-10004575,2036.86,7,0,366.6348
9188,OF-2023-107174,36411800,29-04-2025,06-05-2025,Standard Class,AB-10060,FUR-CH-10003312,449.568,2,0.2,-73.0548
9189,OF-2023-107174,6609132,29-04-2025,06-05-2025,Standard Class,AB-10060,TEC-AC-10001465,108.96,3,0,32.688
9190,ON-2023-119319,32610613,29-04-2025,02-05-2025,Second Class,LC-17050,FUR-FU-10003878,30.56,5,0.6,-19.864
9191,OF-2023-106691,59783002,29-04-2025,05-05-2025,Standard Class,CC-12370,OFF-BI-10000145,1.248,2,0.8,-1.9344
9192,OF-2023-150504,75533465,29-04-2025,05-05-2025,Standard Class,HG-14845,OFF-ST-10000615,18.16,2,0.2,1.816
9193,OF-2023-122504,74402975,30-04-2025,05-05-2025,Second Class,DB-13270,TEC-AC-10003289,59.97,3,0,13.7931
9194,OF-2023-122504,92369589,30-04-2025,05-05-2025,Second Class,DB-13270,TEC-PH-10002468,761.544,7,0.2,66.6351
9195,OF-2023-149888,14541574,30-04-2025,06-05-2025,Standard Class,EP-13915,TEC-PH-10003811,359.97,5,0.4,-71.994
9196,OF-2023-149888,34303779,30-04-2025,06-05-2025,Standard Class,EP-13915,FUR-TA-10000849,350.352,4,0.4,-140.1408
9197,OF-2023-152737,19066136,30-04-2025,05-05-2025,Standard Class,TS-21505,OFF-BI-10002982,21.792,4,0.2,7.6272
9198,OF-2023-152737,16062345,30-04-2025,05-05-2025,Standard Class,TS-21505,TEC-AC-10004975,439.8,4,0,145.134
9199,OF-2023-132346,9588552,30-04-2025,04-05-2025,Standard Class,PK-19075,OFF-AP-10000696,100.94,7,0,33.3102
9200,OF-2023-113572,92135132,30-04-2025,04-05-2025,Standard Class,FP-14320,TEC-AC-10002370,7.88,4,0,2.5216
9201,OF-2023-113460,2526943,30-04-2025,02-05-2025,Second Class,KN-16390,FUR-CH-10000422,272.97,3,0,43.6752
9202,OF-2023-163188,45068134,30-04-2025,30-04-2025,Same Day,EC-14050,OFF-BI-10000756,38.16,9,0,19.08
9203,OF-2023-143658,24096491,01-05-2025,06-05-2025,Second Class,SR-20425,OFF-AR-10002818,109.9,5,0,32.97
9204,OF-2023-155621,67776328,01-05-2025,06-05-2025,Standard Class,KN-16450,FUR-FU-10003535,274.2,10,0,112.422
9205,OF-2023-161018,13011079,02-05-2025,04-05-2025,Second Class,PN-18775,FUR-FU-10000629,96.53,7,0,40.5426
9206,OF-2023-158246,60088572,02-05-2025,04-05-2025,First Class,JB-15400,FUR-CH-10003061,215.976,3,0.2,-2.6997
9207,OF-2023-159597,65451159,02-05-2025,07-05-2025,Standard Class,MC-17590,OFF-ST-10002289,63.56,2,0,3.178
9208,OF-2023-159597,80915836,02-05-2025,07-05-2025,Standard Class,MC-17590,TEC-AC-10004171,99.99,1,0,43.9956
9209,OF-2023-152912,34224908,02-05-2025,05-05-2025,Second Class,BM-11650,OFF-BI-10004728,9.64,2,0,4.4344
9210,OF-2023-152912,14067315,02-05-2025,05-05-2025,Second Class,BM-11650,TEC-AC-10004666,826.62,3,0,355.4466
9211,OF-2023-152912,38654547,02-05-2025,05-05-2025,Second Class,BM-11650,OFF-ST-10003208,1633.14,9,0,473.6106
9212,OF-2023-152912,66179713,02-05-2025,05-05-2025,Second Class,BM-11650,OFF-ST-10003208,544.38,3,0,157.8702
9213,ON-2023-141852,30240663,02-05-2025,07-05-2025,Standard Class,JE-15745,FUR-FU-10000023,47.12,8,0,20.7328
9214,OF-2023-119494,95803745,02-05-2025,06-05-2025,Standard Class,JE-15610,FUR-CH-10004675,523.392,3,0.2,52.3392
9215,OF-2023-159667,10943147,02-05-2025,06-05-2025,Standard Class,PM-19135,TEC-AC-10002567,191.976,3,0.2,38.3952
9216,OF-2023-159667,5428598,02-05-2025,06-05-2025,Standard Class,PM-19135,TEC-PH-10004094,499.168,4,0.2,31.198
9217,ON-2023-155425,93648039,03-05-2025,04-05-2025,First Class,AB-10600,OFF-BI-10001036,38.388,14,0.7,-25.592
9218,ON-2023-155425,71973407,03-05-2025,04-05-2025,First Class,AB-10600,TEC-MA-10003183,95.994,2,0.7,-63.996
9219,ON-2023-155425,8797486,03-05-2025,04-05-2025,First Class,AB-10600,TEC-AC-10001314,239.952,6,0.2,-35.9928
9220,ON-2023-155425,21794759,03-05-2025,04-05-2025,First Class,AB-10600,TEC-PH-10002563,201.584,2,0.2,15.1188
9221,ON-2023-155425,50284854,03-05-2025,04-05-2025,First Class,AB-10600,FUR-CH-10003312,899.136,4,0.2,-146.1096
9222,OF-2023-104640,24692084,03-05-2025,09-05-2025,Standard Class,FH-14275,OFF-BI-10003925,931.176,3,0.2,314.2719
9223,OF-2023-104640,37770323,03-05-2025,09-05-2025,Standard Class,FH-14275,TEC-PH-10002200,430.88,2,0,124.9552
9224,OF-2023-161739,1486200,03-05-2025,08-05-2025,Second Class,EB-13750,FUR-FU-10001468,341.96,5,0.6,-427.45
9225,OF-2023-163874,81387123,03-05-2025,05-05-2025,Second Class,NC-18535,OFF-BI-10000088,26.352,3,0.2,9.5526
9226,OF-2023-142671,90141032,03-05-2025,07-05-2025,Second Class,DR-12940,OFF-BI-10004099,11.52,5,0.7,-7.68
9227,OF-2023-162096,70724467,03-05-2025,03-05-2025,Same Day,TB-21190,OFF-AR-10002221,7.8,3,0,2.106
9228,ON-2023-128447,68563580,03-05-2025,10-05-2025,Standard Class,MC-17845,OFF-AP-10004540,400.8,5,0,112.224
9229,ON-2023-128447,21218411,03-05-2025,10-05-2025,Standard Class,MC-17845,OFF-BI-10001543,28.792,1,0.2,10.0772
9230,OF-2023-141138,11486368,03-05-2025,09-05-2025,Standard Class,GH-14425,TEC-AC-10001772,111.79,7,0,43.5981
9231,OF-2023-137624,24543582,03-05-2025,10-05-2025,Standard Class,ME-17320,FUR-CH-10001714,241.424,2,0.2,-36.2136
9232,OF-2023-150959,46277866,04-05-2025,06-05-2025,First Class,TD-20995,OFF-LA-10001045,10.44,5,0.2,3.393
9233,OF-2023-150959,53440214,04-05-2025,06-05-2025,First Class,TD-20995,OFF-BI-10001510,18.336,4,0.8,-32.088
9234,OF-2023-143455,13066621,04-05-2025,11-05-2025,Standard Class,ML-17755,OFF-PA-10004451,10.368,2,0.2,3.6288
9235,OF-2023-110842,61712885,04-05-2025,09-05-2025,Standard Class,GA-14725,OFF-AP-10003971,10.89,1,0,2.8314
9236,OF-2023-110842,91237636,04-05-2025,09-05-2025,Standard Class,GA-14725,OFF-PA-10000520,19.44,3,0,9.3312
9237,OF-2023-110842,71779437,04-05-2025,09-05-2025,Standard Class,GA-14725,OFF-BI-10000977,121.6,5,0.2,39.52
9238,OF-2023-157483,51267729,04-05-2025,11-05-2025,Standard Class,EP-13915,OFF-AR-10004260,181.86,7,0,50.9208
9239,OF-2023-120327,16251356,04-05-2025,09-05-2025,Standard Class,WB-21850,OFF-FA-10004854,45.92,4,0,21.5824
9240,OF-2023-143217,39600983,04-05-2025,10-05-2025,Standard Class,CG-12040,OFF-BI-10002949,18.24,3,0,8.5728
9241,OF-2023-154137,40758926,04-05-2025,10-05-2025,Standard Class,MT-17815,OFF-ST-10003324,35.48,1,0,0
9242,OF-2023-158561,81466250,04-05-2025,09-05-2025,Second Class,BB-11545,OFF-AP-10002651,1158.12,5,0.2,130.2885
9243,OF-2023-115448,63747111,04-05-2025,07-05-2025,First Class,MH-18025,FUR-FU-10004090,88.92,5,0.2,14.4495
9244,OF-2023-148985,85484988,04-05-2025,08-05-2025,Second Class,TB-21190,FUR-FU-10001424,34.92,4,0,11.8728
9245,ON-2023-116491,13401813,04-05-2025,06-05-2025,First Class,PG-18820,TEC-PH-10004531,35.184,2,0.2,12.3144
9246,OF-2023-167976,23849357,04-05-2025,07-05-2025,Second Class,JL-15505,OFF-SU-10004661,25.5,3,0,6.63
9247,OF-2023-160514,5233050,05-05-2025,09-05-2025,Standard Class,DB-13120,OFF-PA-10002479,10.56,2,0,4.752
9248,OF-2023-134978,1391847,05-05-2025,08-05-2025,Second Class,EB-13705,OFF-BI-10003274,15.92,5,0.2,5.373
9249,OF-2023-130386,83021825,05-05-2025,11-05-2025,Standard Class,NG-18430,OFF-PA-10002749,16.056,3,0.2,5.8203
9250,OF-2023-130386,78895553,05-05-2025,11-05-2025,Standard Class,NG-18430,OFF-PA-10003823,223.056,9,0.2,69.705
9251,OF-2023-130386,85453264,05-05-2025,11-05-2025,Standard Class,NG-18430,OFF-ST-10003716,540.048,3,0.2,-47.2542
9252,ON-2023-116659,60533530,05-05-2025,05-05-2025,Same Day,NG-18355,TEC-PH-10002824,370.782,3,0.4,-92.6955
9253,OF-2023-134915,89313615,05-05-2025,05-05-2025,Same Day,EM-14140,TEC-AC-10001266,41.6,4,0.2,13
9254,OF-2023-134915,10355447,05-05-2025,05-05-2025,Same Day,EM-14140,OFF-PA-10002160,23.12,5,0.2,8.381
9255,OF-2023-134915,4512089,05-05-2025,05-05-2025,Same Day,EM-14140,FUR-CH-10004875,113.888,2,0.2,9.9652
9256,OF-2023-134915,87504759,05-05-2025,05-05-2025,Same Day,EM-14140,FUR-FU-10000305,113.568,2,0.2,-5.6784
9257,OF-2023-134915,81191077,05-05-2025,05-05-2025,Same Day,EM-14140,TEC-PH-10000347,7.92,2,0.2,0.693
9258,OF-2023-134915,1534877,05-05-2025,05-05-2025,Same Day,EM-14140,TEC-PH-10001459,671.984,2,0.2,50.3988
9259,OF-2023-164168,92762676,05-05-2025,11-05-2025,Standard Class,LS-16975,OFF-BI-10000666,30.56,5,0.8,-45.84
9260,OF-2023-164168,67705686,05-05-2025,11-05-2025,Standard Class,LS-16975,OFF-ST-10002583,77.952,3,0.2,-15.5904
9261,OF-2023-164168,1921392,05-05-2025,11-05-2025,Standard Class,LS-16975,TEC-PH-10004908,67.992,1,0.2,8.499
9262,OF-2023-164168,61461496,05-05-2025,11-05-2025,Standard Class,LS-16975,OFF-EN-10001219,12.224,2,0.2,4.4312
9263,OF-2023-164168,95919063,05-05-2025,11-05-2025,Standard Class,LS-16975,TEC-AC-10004568,44.784,2,0.2,-0.5598
9264,OF-2023-164168,58500290,05-05-2025,11-05-2025,Standard Class,LS-16975,FUR-FU-10001756,22.848,3,0.6,-17.7072
9265,OF-2023-122644,56052723,05-05-2025,10-05-2025,Standard Class,SF-20965,OFF-PA-10003673,10.848,2,0.2,3.5256
9266,OF-2023-122644,45063788,05-05-2025,10-05-2025,Standard Class,SF-20965,TEC-AC-10003614,18.544,2,0.2,3.0134
9267,OF-2023-164364,92108992,05-05-2025,09-05-2025,Standard Class,CS-12355,OFF-LA-10004853,9.96,2,0,4.5816
9268,OF-2023-164364,7459016,05-05-2025,09-05-2025,Standard Class,CS-12355,OFF-AR-10000315,9.21,3,0,2.3025
9269,OF-2023-164364,45389333,05-05-2025,09-05-2025,Standard Class,CS-12355,OFF-SU-10000381,27.93,3,0,8.0997
9270,ON-2023-136707,27222979,05-05-2025,08-05-2025,First Class,JE-15610,OFF-BI-10003460,14.016,4,0.2,4.9056
9271,OF-2023-149944,77350547,05-05-2025,09-05-2025,Second Class,MB-17305,OFF-FA-10003495,18.24,3,0,9.12
9272,OF-2023-149944,16723674,05-05-2025,09-05-2025,Second Class,MB-17305,OFF-AP-10004708,76.12,2,0,22.0748
9273,OF-2023-154088,70731623,05-05-2025,10-05-2025,Standard Class,LB-16735,OFF-PA-10003651,26.72,5,0.2,9.352
9274,ON-2023-132220,14327157,05-05-2025,09-05-2025,Standard Class,DJ-13510,TEC-AC-10004227,62.352,6,0.2,-10.9116
9275,ON-2023-125808,86492940,05-05-2025,08-05-2025,Second Class,EP-13915,OFF-PA-10001846,11.56,2,0,5.6644
9276,OF-2023-166835,39319825,05-05-2025,07-05-2025,Second Class,DK-13375,OFF-ST-10002574,221.024,2,0.2,-55.256
9277,ON-2023-119662,40541622,06-05-2025,09-05-2025,First Class,CS-12400,OFF-ST-10003656,230.376,3,0.2,-48.9549
9278,ON-2023-124926,3484214,06-05-2025,11-05-2025,Second Class,ME-17320,OFF-AP-10004868,9.324,6,0.8,-24.7086
9279,ON-2023-165344,5375493,06-05-2025,08-05-2025,First Class,SB-20290,TEC-AC-10002399,60.864,4,0.2,9.1296
9280,ON-2023-165344,23132933,06-05-2025,08-05-2025,First Class,SB-20290,TEC-MA-10002210,652.995,7,0.7,-935.9595
9281,ON-2023-165344,49880107,06-05-2025,08-05-2025,First Class,SB-20290,OFF-BI-10003196,11.22,10,0.7,-7.48
9282,OF-2023-160416,6840648,06-05-2025,11-05-2025,Second Class,AD-10180,TEC-AC-10004114,163.96,4,0,70.5028
9283,OF-2023-165204,86724799,06-05-2025,09-05-2025,Second Class,MN-17935,OFF-PA-10003424,8.904,3,0.2,3.339
9284,OF-2023-165204,67497103,06-05-2025,09-05-2025,Second Class,MN-17935,OFF-ST-10003716,720.064,4,0.2,-63.0056
9285,OF-2023-122490,82136963,06-05-2025,11-05-2025,Standard Class,TT-21070,FUR-CH-10001215,2404.704,6,0.2,150.294
9286,OF-2023-122490,97270603,06-05-2025,11-05-2025,Standard Class,TT-21070,OFF-BI-10001718,563.024,11,0.2,190.0206
9287,OF-2023-122490,3297242,06-05-2025,11-05-2025,Standard Class,TT-21070,OFF-ST-10000991,344.91,3,0,10.3473
9288,OF-2023-122490,46728274,06-05-2025,11-05-2025,Standard Class,TT-21070,OFF-LA-10001613,8.64,3,0,4.2336
9289,ON-2023-153633,77735615,06-05-2025,11-05-2025,Second Class,TC-21295,OFF-AR-10002335,2.064,1,0.2,0.1548
9290,OF-2023-113873,37397916,06-05-2025,12-05-2025,Standard Class,KE-16420,OFF-ST-10000943,61.792,4,0.2,6.1792
9291,OF-2023-113873,76607916,06-05-2025,12-05-2025,Standard Class,KE-16420,FUR-BO-10003441,205.9992,3,0.32,-27.2646
9292,OF-2023-159156,75925097,06-05-2025,09-05-2025,First Class,KB-16600,TEC-PH-10004389,629.95,5,0,163.787
9293,OF-2023-112844,64751993,06-05-2025,09-05-2025,Second Class,SP-20620,TEC-PH-10003988,43.6,4,0,12.208
9294,OF-2023-112844,20457320,06-05-2025,09-05-2025,Second Class,SP-20620,FUR-FU-10004845,154.95,3,0,30.99
9295,OF-2023-133620,8669562,06-05-2025,11-05-2025,Standard Class,EM-14065,OFF-ST-10004634,11.21,1,0,3.363
9296,ON-2023-102904,5239279,06-05-2025,13-05-2025,Standard Class,CB-12025,TEC-AC-10000927,239.92,8,0,23.992
9297,OF-2023-123624,75826247,06-05-2025,10-05-2025,Second Class,SE-20110,TEC-AC-10000682,82.95,5,0,29.0325
9298,ON-2023-140312,94352462,06-05-2025,12-05-2025,Standard Class,KL-16645,TEC-PH-10003442,22,5,0.2,1.375
9299,OF-2023-138611,49879884,07-05-2025,10-05-2025,Second Class,CK-12595,TEC-PH-10000011,119.94,10,0.4,15.992
9300,OF-2023-138611,8201709,07-05-2025,10-05-2025,Second Class,CK-12595,OFF-BI-10002949,3.648,2,0.7,-2.7968
9301,OF-2023-152142,31294366,07-05-2025,12-05-2025,Standard Class,LW-16990,FUR-CH-10002965,321.568,2,0.2,28.1372
9302,OF-2023-106943,56135504,07-05-2025,12-05-2025,Standard Class,FO-14305,OFF-BI-10003669,8.64,2,0.2,3.024
9303,ON-2023-136679,5231748,07-05-2025,11-05-2025,Standard Class,XP-21865,TEC-AC-10004855,167.952,6,0.2,-27.2922
9304,ON-2023-136679,86131159,07-05-2025,11-05-2025,Standard Class,XP-21865,OFF-AR-10003582,45.04,2,0.2,4.504
9305,OF-2023-137323,84939966,07-05-2025,11-05-2025,Second Class,PW-19030,OFF-ST-10003996,96.36,6,0,25.0536
9306,OF-2023-142489,80783239,07-05-2025,09-05-2025,Second Class,TC-21295,OFF-BI-10003684,21.99,5,0.8,-32.985
9307,ON-2023-118157,43872510,07-05-2025,10-05-2025,First Class,AW-10930,OFF-EN-10004459,15.28,2,0,7.4872
9308,OF-2023-124261,84306255,07-05-2025,12-05-2025,Standard Class,JE-15715,OFF-AR-10003504,34.24,8,0,9.9296
9309,OF-2023-108112,4711597,08-05-2025,13-05-2025,Standard Class,DK-12895,FUR-FU-10003553,220.064,4,0.2,55.016
9310,OF-2023-108112,72374734,08-05-2025,13-05-2025,Standard Class,DK-12895,FUR-FU-10001488,339.136,4,0.2,0
9311,ON-2023-157896,8631831,09-05-2025,09-05-2025,Same Day,CB-12415,OFF-PA-10004092,146.82,3,0,73.41
9312,OF-2023-137022,96122450,09-05-2025,15-05-2025,Standard Class,SW-20275,OFF-ST-10001963,811.28,8,0,24.3384
9313,OF-2023-136308,18578687,09-05-2025,09-05-2025,Same Day,MW-18235,TEC-MA-10000488,1919.976,3,0.2,215.9973
9314,OF-2023-100601,97781073,09-05-2025,13-05-2025,Standard Class,JK-15370,OFF-ST-10002486,48.86,7,0,0.9772
9315,OF-2023-108091,91086445,09-05-2025,14-05-2025,Standard Class,EK-13795,OFF-AR-10000255,23.36,4,0,6.0736
9316,ON-2023-114657,87244745,09-05-2025,14-05-2025,Standard Class,MH-18115,TEC-MA-10003173,52.44,4,0,24.1224
9317,ON-2023-107888,34408692,09-05-2025,12-05-2025,First Class,CC-12220,OFF-PA-10001363,73.68,6,0,34.6296
9318,ON-2023-107888,82916494,09-05-2025,12-05-2025,First Class,CC-12220,FUR-FU-10003394,139.92,2,0,23.7864
9319,ON-2023-107888,21400450,09-05-2025,12-05-2025,First Class,CC-12220,TEC-PH-10003171,107.88,3,0.2,10.788
9320,ON-2023-107888,54990538,09-05-2025,12-05-2025,First Class,CC-12220,OFF-ST-10003123,33.29,1,0,7.9896
9321,ON-2023-118598,60573193,09-05-2025,09-05-2025,Same Day,CM-12190,TEC-PH-10002583,119.94,6,0,5.997
9322,OF-2023-122945,88250354,09-05-2025,15-05-2025,Standard Class,MB-18085,FUR-FU-10001196,17.31,3,0,5.193
9323,OF-2023-121678,3790982,09-05-2025,13-05-2025,Second Class,BM-11650,OFF-BI-10002949,1.824,1,0.7,-1.3984
9324,OF-2023-160633,62295428,09-05-2025,14-05-2025,Standard Class,BS-11380,TEC-CO-10002095,899.982,3,0.4,74.9985
9325,OF-2023-160633,13655685,09-05-2025,14-05-2025,Standard Class,BS-11380,OFF-AR-10004022,86.352,3,0.2,5.397
9326,OF-2023-160633,98799272,09-05-2025,14-05-2025,Standard Class,BS-11380,TEC-AC-10002335,139.96,5,0.2,-1.7495
9327,OF-2023-157448,92008831,09-05-2025,13-05-2025,Standard Class,LC-16885,FUR-FU-10003268,119.94,3,0,23.988
9328,OF-2023-157448,71295181,09-05-2025,13-05-2025,Standard Class,LC-16885,FUR-FU-10001847,12.42,3,0,4.4712
9329,OF-2023-165687,35195045,10-05-2025,16-05-2025,Standard Class,CS-12355,OFF-AP-10004036,35.04,2,0,12.264
9330,OF-2023-138163,2428035,10-05-2025,13-05-2025,First Class,XP-21865,OFF-AR-10001958,50.94,3,0,14.2632
9331,OF-2023-124674,56573493,10-05-2025,16-05-2025,Standard Class,JB-16000,FUR-BO-10002202,327.7328,2,0.32,-14.4588
9332,OF-2023-166709,85003842,10-05-2025,15-05-2025,Standard Class,HL-15040,TEC-CO-10004722,10499.97,3,0,5039.9856
9333,OF-2023-141719,47538720,10-05-2025,14-05-2025,Second Class,EG-13900,TEC-AC-10003610,239.96,5,0.2,83.986
9334,OF-2023-128265,6655594,10-05-2025,15-05-2025,Second Class,VW-21775,OFF-ST-10000142,1247.64,3,0,349.3392
9335,OF-2023-118122,51613483,10-05-2025,17-05-2025,Standard Class,GG-14650,OFF-BI-10002103,13.904,2,0.2,4.5188
9336,OF-2023-158120,49386455,10-05-2025,14-05-2025,Standard Class,KH-16330,OFF-PA-10003205,19.608,3,0.2,6.6177
9337,OF-2023-158120,22463315,10-05-2025,14-05-2025,Standard Class,KH-16330,OFF-BI-10002813,4.158,7,0.7,-3.465
9338,OF-2023-100902,51175818,10-05-2025,14-05-2025,Standard Class,CK-12595,OFF-PA-10002558,268.24,7,0.2,93.884
9339,OF-2023-100902,45460917,10-05-2025,14-05-2025,Standard Class,CK-12595,TEC-AC-10003174,431.16,5,0.2,107.79
9340,ON-2023-155866,30701272,10-05-2025,14-05-2025,Standard Class,CC-12370,OFF-PA-10004735,38.88,6,0,18.6624
9341,ON-2023-155866,23294857,10-05-2025,14-05-2025,Standard Class,CC-12370,FUR-FU-10004091,187.76,4,0,76.9816
9342,ON-2023-116505,92682170,10-05-2025,14-05-2025,Second Class,TB-21625,OFF-BI-10000050,43.8,6,0,20.586
9343,OF-2023-163629,59444183,10-05-2025,14-05-2025,Standard Class,RA-19885,TEC-AC-10001539,79.99,1,0,28.7964
9344,OF-2023-163629,94157743,10-05-2025,14-05-2025,Standard Class,RA-19885,TEC-PH-10004006,206.1,5,0,55.647
9345,ON-2023-132444,62667999,11-05-2025,14-05-2025,First Class,CD-12280,OFF-ST-10003442,169.68,6,0,45.8136
9346,ON-2023-132444,7822462,11-05-2025,14-05-2025,First Class,CD-12280,TEC-AC-10003832,132.52,4,0,54.3332
9347,ON-2023-132444,18002327,11-05-2025,14-05-2025,First Class,CD-12280,OFF-FA-10000611,2.96,2,0,1.4208
9348,ON-2023-132444,95468921,11-05-2025,14-05-2025,First Class,CD-12280,OFF-BI-10001116,8.448,2,0.2,2.9568
9349,ON-2023-132444,94189758,11-05-2025,14-05-2025,First Class,CD-12280,OFF-ST-10000563,95.94,3,0,9.594
9350,ON-2023-158946,69739785,11-05-2025,16-05-2025,Standard Class,JW-15220,OFF-AR-10001860,38.864,7,0.2,7.7728
9351,OF-2023-143434,27342097,11-05-2025,17-05-2025,Standard Class,ME-17320,FUR-FU-10002597,19.76,4,0,8.2992
9352,OF-2023-167871,57437922,11-05-2025,16-05-2025,Standard Class,AF-10870,OFF-PA-10001977,44.384,1,0.2,15.5344
9353,OF-2023-167871,50791697,11-05-2025,16-05-2025,Standard Class,AF-10870,OFF-SU-10001225,2.944,1,0.2,-0.6624
9354,OF-2023-104913,30559968,11-05-2025,15-05-2025,Standard Class,DK-13090,TEC-PH-10000923,74.95,5,0,36.7255
9355,OF-2023-104864,81539353,11-05-2025,16-05-2025,Second Class,JS-15685,OFF-ST-10002301,81.36,5,0.2,-19.323
9356,OF-2023-104864,54881392,11-05-2025,16-05-2025,Second Class,JS-15685,OFF-BI-10001636,20.232,8,0.7,-16.1856
9357,OF-2023-104864,38184809,11-05-2025,16-05-2025,Second Class,JS-15685,OFF-AP-10002684,389.056,4,0.2,48.632
9358,OF-2023-104864,90651440,11-05-2025,16-05-2025,Second Class,JS-15685,OFF-PA-10004609,20.736,4,0.2,7.2576
